Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	stationaryDist[1]	stationaryDist[2]	tree_length
22572	-63.9944	-186.9579	122.9635	0.0507909	0.00101103	0.04841	0.00845918	0.0194966	0.0341007	0.0121559	0.011029	0.00356678	0.0474868	0.00611427	0.0206722	0.000892196	0.0287592	0.00195576	0.00135004	0.0229361	0.0146341	0.0205169	0.00790569	0.0149965	0.0201665	0.0168363	0.0199287	0.00524522	0.000728255	0.019633	0.0118824	0.0065505	0.0077032	0.00147886	0.0135591	0.00522799	0.0263583	0.0140821	0.0123749	0.00394714	0.00315876	0.00359994	7.7233e-05	0.00362752	0.0125938	0.0172231	0.00971699	0.0117812	0.0240523	0.00541423	0.0218439	0.0300305	0.00247746	0.00098228	0.00388576	0.0310013	0.00233148	0.00827501	0.00596752	0.0200195	0.00450567	0.0201361	0.0075936	0.00546357	0.02418	0.0126627	0.00232928	0.00157931	0.0235495	0.021402	0.0101833	0.0208815	0.0580298	0.0314645	0.0292256	0.00343711	0.0477553	0.00934285	0.00324686	0.00715818	0.2376162	1.762384	0.129055	0.368403	0.73232	1.36552	2.71442	7.74861	1.480493	7.416935	0.0451423	0.000898593	0.0430262	0.00751841	0.0173283	0.0303082	0.010804	0.00980239	0.00317011	0.0422056	0.00543429	0.0183732	0.000792972	0.0255608	0.00173825	0.00119989	0.0203853	0.0130066	0.0182352	0.00702648	0.0133287	0.0179237	0.0149639	0.0177124	0.00466188	0.000647264	0.0174495	0.0105609	0.00582201	0.0068465	0.00131439	0.0120512	0.00464658	0.023427	0.012516	0.0109987	0.00350817	0.00280747	0.00319958	6.86437e-05	0.00322409	0.0111932	0.0153077	0.00863634	0.010471	0.0213774	0.0048121	0.0194146	0.0266907	0.00220193	0.000873038	0.00345362	0.0275536	0.00207219	0.00735473	0.00530386	0.0177931	0.00400458	0.0178967	0.0067491	0.00485595	0.0214908	0.0112544	0.00207024	0.00140367	0.0209305	0.0190218	0.0090508	0.0185592	0.0515761	0.0279653	0.0259754	0.00305486	0.0424443	0.00830381	0.00288577	0.0063621	0.881192	0.118808	1.125129
22608	-60.10115	-185.6037	125.5025	0.0809885	0.0405251	0.029508	0.0253353	0.119548	0.0791877	0.0632387	0.0582175	0.0155588	0.00740871	0.0654389	0.0145381	0.00014865	0.0915759	0.0156982	0.0287664	0.028157	0.0228302	9.90743e-05	0.0153732	0.0346991	0.00463643	0.0914515	0.00115888	0.0150727	0.0368619	0.0112804	0.00296839	0.0144113	0.00140148	0.00147758	0.0185296	0.0200941	0.0930461	0.00971211	0.00313436	0.0290387	0.0115781	0.00192223	0.0277994	0.0383878	0.0267652	0.0324402	0.0405134	0.0181191	0.10498	0.00528828	0.0469387	0.0171938	0.0475382	0.00373003	0.00450883	0.0443881	0.0203694	0.000203365	0.0229475	0.0156228	0.00750331	0.0301665	0.00262625	0.0192955	0.055042	0.027285	0.00825399	0.0104134	0.0342121	0.00180365	0.0134745	0.0222235	0.0286818	0.0216829	0.0347735	0.00362293	0.0524473	0.00142745	0.00467554	0.0287674	1.743385	0.2566154	0.120247	0.355917	0.724485	1.38029	2.80964	8.31624	1.531612	0.1471938	0.0380097	0.0190194	0.0138488	0.0118905	0.0561065	0.0371646	0.0296793	0.0273228	0.00730212	0.00347708	0.030712	0.00682306	6.97647e-05	0.0429787	0.00736753	0.0135007	0.0132147	0.0107147	4.64978e-05	0.00721499	0.0162851	0.00217598	0.0429203	0.000543891	0.00707396	0.0173001	0.00529415	0.00139313	0.00676354	0.000657749	0.000693463	0.00869637	0.00943064	0.0436687	0.00455812	0.00147103	0.0136285	0.00543385	0.000902144	0.0130469	0.0180163	0.0125615	0.0152249	0.0190139	0.00850369	0.0492696	0.00248191	0.0220294	0.00806942	0.0223108	0.00175059	0.0021161	0.0208324	0.00955982	9.54437e-05	0.0107698	0.00733214	0.00352148	0.0141578	0.00123256	0.00905582	0.0258325	0.0128055	0.00387379	0.00488727	0.0160565	0.000846494	0.00632389	0.01043	0.013461	0.0101763	0.01632	0.00170033	0.0246147	0.000669936	0.00219434	0.0135012	0.128308	0.871692	2.130729
22644	-72.31855	-196.4219	124.1034	0.0281473	0.0252902	0.00112803	0.00880633	0.0588782	0.0021175	0.0173097	0.0106439	0.00541472	0.00954763	0.0217361	0.0305655	0.0150726	0.00583802	0.0148077	0.0110848	0.00260283	0.00627265	0.000967499	0.00392701	0.0195865	0.0161912	0.056855	0.0392231	0.0214774	0.0162993	0.0200668	0.00383921	0.00145211	0.00296656	0.00533592	0.0193148	0.00548281	0.0204154	0.0144339	0.0235107	0.0204947	0.00465258	0.00626023	0.00616058	0.0188439	0.0142071	0.0212199	0.00300029	0.00309701	0.0468025	0.0181273	0.0676085	0.000809405	0.0361172	0.0159604	0.0174774	0.000299183	0.0146363	0.00392229	0.0596456	0.00529423	0.0167762	0.0272685	0.0051506	0.00874209	0.0602065	0.021064	0.0298162	0.0366922	0.00350221	0.0081754	0.00381523	0.0269433	0.0019895	0.0426733	0.00538024	0.00225236	0.00362435	0.00339334	0.0523395	0.026252	0.5702363	1.429764	0.114055	0.346859	0.718681	1.39144	2.88302	8.76767	1.569834	2.507318	0.0210478	0.0189114	0.000843509	0.00658515	0.0440276	0.00158341	0.0129437	0.00795921	0.00404899	0.00713947	0.0162537	0.0228561	0.0112709	0.00436552	0.0110728	0.00828896	0.00194633	0.00469052	0.000723471	0.00293652	0.0146463	0.0121074	0.0425147	0.02933	0.0160602	0.0121882	0.0150054	0.00287086	0.00108585	0.00221832	0.00399006	0.0144431	0.0040999	0.0152661	0.0107933	0.0175807	0.0153254	0.00347908	0.00468124	0.00460672	0.014091	0.0106237	0.0158677	0.00224354	0.00231586	0.0349977	0.0135551	0.0505559	0.000605252	0.0270075	0.0119348	0.0130691	0.000223721	0.0109447	0.00293298	0.0446014	0.00395889	0.0125448	0.0203907	0.00385149	0.00653711	0.0450208	0.0157511	0.0222958	0.0274375	0.00261886	0.00611335	0.00285293	0.0201475	0.0014877	0.03191	0.00402321	0.00168426	0.00271019	0.00253745	0.0391381	0.0196306	0.714882	0.285118	1.337303
22680	-73.62477	-198.3668	124.7421	0.0685172	0.00934222	0.00148014	0.00718795	0.0150176	0.0250697	0.0126635	0.0187555	0.0100114	0.00187319	0.00844124	0.0103295	0.0180345	0.0132965	0.0143857	0.000431568	0.0081413	0.0190671	0.000821898	0.0269825	0.00650861	0.00533106	0.0194566	0.0261776	0.0203634	0.0119138	0.00243304	0.000584938	0.00755549	0.00165645	0.0146979	0.0138515	0.00127567	0.00602115	0.0367357	0.00624498	0.0136114	0.00313048	0.000215367	0.0299235	0.0108359	0.00480754	0.00283273	0.00356169	0.0185125	0.00425981	0.00962976	0.042885	0.00491062	0.0285745	0.00700296	0.00823411	0.00432571	0.00587755	0.0224876	0.092771	0.0199833	0.00549432	0.0227658	0.0607412	0.00830018	0.0139557	0.0240759	0.0222304	0.0357973	0.00619586	0.00331132	0.0105411	0.0361419	0.00585092	0.0373112	0.0112006	0.00322301	0.000785302	0.0104123	0.0391888	0.00911123	0.6741135	1.325887	0.140938	0.384572	0.7422	1.34735	2.60029	7.09534	1.416809	1.96686	0.0582795	0.00794632	0.00125898	0.00611394	0.0127737	0.0213239	0.0107714	0.0159531	0.00851548	0.0015933	0.00717997	0.00878611	0.0153399	0.0113098	0.0122362	0.000367084	0.00692485	0.0162181	0.000699092	0.0229508	0.00553611	0.0045345	0.0165494	0.0222662	0.0173207	0.0101336	0.0020695	0.000497537	0.00642656	0.00140894	0.0125018	0.0117818	0.00108506	0.00512148	0.0312468	0.00531187	0.0115776	0.00266273	0.000183188	0.0254524	0.00921678	0.00408921	0.00240947	0.00302951	0.0157464	0.00362332	0.0081909	0.0364772	0.00417688	0.024305	0.0059566	0.00700379	0.00367937	0.00499934	0.0191275	0.0789093	0.0169975	0.00467337	0.0193641	0.0516653	0.00705999	0.0118705	0.0204785	0.0189088	0.0304486	0.00527009	0.00281655	0.00896609	0.0307417	0.00497669	0.0317362	0.00952702	0.00274144	0.000667964	0.00885651	0.0333333	0.00774985	0.662943	0.337057	1.175666
22716	-71.89589	-198.2531	126.3572	0.0358098	0.0151751	0.00125001	0.00812506	0.0183731	0.0214888	0.00092011	0.0178268	0.00435501	0.000985338	0.0133322	0.0416846	0.0040053	0.0361399	0.00407853	0.00220354	0.00364652	0.0338548	0.00446982	0.0105032	7.44145e-05	0.00673761	0.018829	0.0489363	0.0109976	0.00314297	0.034511	0.00122428	0.00049526	0.00327143	0.00189997	0.0536014	0.0234859	0.0542485	0.00347092	0.0232343	0.00592148	0.0045902	0.00284601	0.0279194	0.0287432	0.0163232	0.00168709	0.0454541	0.0235501	0.00261335	0.000790409	0.0579604	0.0170993	0.0226812	0.00317522	0.011191	0.0118733	0.00119891	0.00961123	0.0185526	0.0184398	0.0214369	0.0382236	0.038931	0.00530815	0.000690212	0.0144516	0.0272121	0.0285126	0.0134409	0.00240504	0.0695751	0.0556806	0.00384269	0.0223769	0.0376868	0.019237	0.0189356	0.0241794	0.0588747	0.0232372	1.8023	0.1977001	0.0794506	0.290787	0.680213	1.47013	3.43895	12.5864	1.831259	0.1096932	0.0251677	0.0106653	0.000878525	0.00571042	0.0129129	0.0151027	0.000646668	0.012529	0.00306077	0.000692511	0.00937006	0.0292966	0.00281499	0.0253997	0.00286645	0.00154868	0.00256283	0.0237937	0.00314146	0.00738184	5.22997e-05	0.0047353	0.0132333	0.0343932	0.0077293	0.00220893	0.0242548	0.000860441	0.000348077	0.00229921	0.00133533	0.0376719	0.0165063	0.0381267	0.00243942	0.0163294	0.00416171	0.00322606	0.00200022	0.0196222	0.0202012	0.0114722	0.00118572	0.0319458	0.0165514	0.0018367	0.000555512	0.0407355	0.0120176	0.0159407	0.0022316	0.0078652	0.00834472	0.000842613	0.00675492	0.0130391	0.0129598	0.0150662	0.0268641	0.0273613	0.00373065	0.000485092	0.0101568	0.0191251	0.0200391	0.00944645	0.0016903	0.0488985	0.0391332	0.0027007	0.0157268	0.0264869	0.0135201	0.0133082	0.0169937	0.0413781	0.0163315	0.0988501	0.90115	1.422848
22752	-71.10675	-196.6214	125.5147	0.0343395	0.00950358	0.00291153	0.000701193	0.00300431	0.00265421	0.00890861	0.00556559	0.00751799	0.0194239	0.00202678	0.011971	0.0174373	0.0181154	0.00110639	0.0145882	0.00135631	0.014887	0.00173436	0.00601551	0.00308033	0.00517603	0.0520123	0.0100843	0.00712899	0.00469342	0.0149869	0.00750301	0.00157009	0.00540143	0.00311108	0.0297576	0.00208538	0.00440091	0.00281429	0.00282265	0.0136617	0.00135642	0.00282863	0.00284945	0.0108926	0.017404	0.00410429	0.018984	0.000226529	0.00116222	0.00509825	0.0228929	0.022752	0.00487697	0.00840262	0.00591207	0.0124719	0.00747459	0.00392882	0.00361762	0.0228443	0.00234792	0.0235505	0.00539183	0.000323728	0.0203871	0.0103881	0.0178036	0.00759039	0.0243552	0.00614135	0.00450056	0.0231745	0.00697187	0.0125811	0.00571452	0.00696824	0.0215034	0.00604731	0.0379999	0.00259417	0.8894817	1.110518	0.12045	0.35621	0.724671	1.37994	2.80733	8.30223	1.530393	1.2485	0.0439983	0.0121767	0.00373047	0.000898418	0.00384934	0.00340077	0.0114143	0.00713104	0.00963259	0.0248873	0.00259686	0.0153381	0.0223419	0.0232108	0.00141758	0.0186915	0.0017378	0.0190743	0.00222218	0.0077075	0.00394674	0.00663191	0.0666419	0.0129208	0.00913417	0.00601354	0.0192023	0.00961339	0.00201171	0.0069207	0.00398613	0.0381276	0.00267194	0.00563876	0.00360587	0.00361658	0.0175044	0.00173794	0.00362424	0.00365091	0.0139564	0.0222993	0.0052587	0.0243236	0.000290246	0.00148912	0.00653225	0.029332	0.0291514	0.00624872	0.010766	0.00757497	0.0159799	0.00957698	0.00503389	0.00463515	0.0292698	0.00300832	0.0301746	0.0069084	0.000414783	0.0261214	0.01331	0.0228112	0.00972535	0.0312056	0.00786873	0.00576643	0.0296928	0.00893286	0.0161199	0.00732185	0.00892821	0.0275517	0.00774825	0.0486882	0.00332384	0.555259	0.444741	0.7804747
22788	-87.22103	-213.8741	126.653	0.0410625	0.00513584	0.000550299	0.00643724	0.0241158	0.0107639	0.0492382	0.0200678	0.0117544	0.0133168	0.00365185	0.0170886	0.00891928	0.0419363	0.00742262	0.00237867	0.0112282	0.017252	0.00485554	0.0134586	0.00802231	0.0146136	0.033784	0.0028297	0.00896554	0.0051754	0.00291825	0.00734504	0.0112176	0.0499515	0.00798117	0.0176238	0.0261678	0.0196432	0.0336626	0.0149213	0.030329	0.00331395	0.00574512	0.0115654	0.00905477	0.0221765	0.0190145	0.00385386	0.0213676	0.0261541	0.0374596	0.00875286	0.00132226	0.00401471	0.0292934	0.00291888	0.00729521	0.0137915	0.00576876	0.0105712	0.0119861	0.00641053	0.00146902	0.0182357	0.0132656	0.01821	0.00545384	0.0179413	0.021575	0.040328	0.0102428	0.00853637	0.0128055	0.00738585	0.00709201	0.00315217	0.0169312	0.0381339	0.020032	0.000115355	0.0223214	1.756894	0.2431062	0.0880919	0.305804	0.690983	1.44721	3.27007	11.3518	1.756605	0.1383727	0.0356803	0.00446267	0.00047817	0.0055935	0.0209549	0.00935304	0.0427844	0.0174375	0.0102138	0.0115713	0.0031732	0.0148487	0.00775021	0.0364396	0.00644972	0.00206689	0.0097565	0.0149908	0.00421911	0.0116945	0.0069708	0.0126981	0.0293558	0.0024588	0.0077904	0.00449705	0.00253575	0.0063823	0.00974727	0.0434043	0.00693506	0.0153138	0.022738	0.0170685	0.0292503	0.0129655	0.0263537	0.00287958	0.0049921	0.0100495	0.00786794	0.0192698	0.0165222	0.00334872	0.0185669	0.022726	0.0325497	0.0076056	0.00114895	0.0034885	0.0254538	0.0025363	0.00633901	0.0119838	0.00501263	0.00918556	0.0104151	0.00557029	0.00127647	0.0158455	0.0115268	0.0158232	0.004739	0.0155897	0.0187471	0.0350422	0.00890025	0.00741749	0.0111271	0.00641776	0.00616244	0.002739	0.0147119	0.0331356	0.0174063	0.000100235	0.0193957	0.121553	0.878447	1.150844
22824	-80.31597	-202.865	122.549	0.0274022	0.00108762	0.0313555	0.029871	0.00622991	0.026554	0.0333622	0.00385799	0.00824377	0.0764192	0.0186912	0.054776	0.0627698	0.0955612	0.061977	0.0604666	0.0368781	0.0337669	0.00481018	0.0489633	0.00488516	0.0288969	0.030348	0.0468976	0.0408177	0.00366104	0.0113225	0.0417423	0.0523304	0.00201572	0.00991329	0.0318488	0.00322563	0.118161	0.104302	0.00106426	0.0260735	0.00078376	0.0211583	0.00246756	0.0431369	0.0368337	0.160217	0.0526076	0.0637541	0.0193335	0.00733051	0.00446679	0.00270263	0.0203627	0.158689	0.0564702	0.0455949	0.0736437	0.00115008	0.0613296	0.0201333	0.0232015	0.0254746	0.0081931	0.0165833	0.0503816	0.00699755	0.0516172	0.0115907	0.112119	0.0218192	0.0703242	0.0140957	0.0499517	0.0553543	0.0114309	0.00196903	0.0216522	0.0224077	0.000239158	0.0300261	0.6193256	1.380674	0.195031	0.45059	0.779805	1.28237	2.21931	5.12739	1.181927	2.229319	0.0100076	0.000397212	0.0114514	0.0109092	0.00227523	0.00969782	0.0121842	0.00140898	0.00301072	0.0279091	0.00682623	0.0200048	0.0229242	0.0349	0.0226347	0.0220831	0.0134683	0.012332	0.00175673	0.0178819	0.00178411	0.0105534	0.0110834	0.0171275	0.0149071	0.00133705	0.00413511	0.0152447	0.0191116	0.000736161	0.00362044	0.0116315	0.00117804	0.0431535	0.0380924	0.000388678	0.00952232	0.000286238	0.00772725	0.00090118	0.0157541	0.0134521	0.0585129	0.0192129	0.0232837	0.00706082	0.00267718	0.00163132	0.00098703	0.00743668	0.0579551	0.0206235	0.0166518	0.0268955	0.000420023	0.0223982	0.0073529	0.00847343	0.00930358	0.00299221	0.0060564	0.0183999	0.00255558	0.0188512	0.00423306	0.040947	0.00796863	0.0256832	0.0051479	0.0182429	0.020216	0.0041747	0.000719112	0.00790762	0.00818354	8.7343e-05	0.0109659	0.690337	0.309663	2.738144
22860	-90.21625	-211.6836	121.4674	0.00169316	0.000461916	0.00471031	0.000516321	0.00180794	0.00441673	0.00243994	0.00273742	0.000902862	0.000752765	0.00232115	0.00293475	0.00364834	0.0047628	0.00109701	0.00146702	0.00228354	0.000111311	0.00583269	0.00424786	0.00189485	0.00496116	0.00549474	0.00902969	0.0105512	2.61839e-05	6.00284e-05	0.00541554	0.00149985	0.000867699	0.00150137	0.00156592	0.00921424	0.00240949	0.0073782	1.24904e-05	0.0017994	0.00116211	0.00312517	0.000307737	0.00853524	0.000229559	0.00442347	0.00299976	0.00383763	0.00124624	0.00219728	0.00035487	0.000129373	0.000728921	0.00355677	0.00467592	0.00118256	0.00145224	0.000372142	0.00431951	0.000325391	0.00243155	0.000797039	0.00194079	0.000999395	0.00475432	0.00462048	0.00466015	0.000171764	0.00149511	0.00221011	0.00357033	0.00671897	0.00336435	0.00394675	0.000735126	0.00423172	0.00235207	0.000963315	0.00022802	0.00120171	0.3197716	1.680228	0.00661071	0.0864827	0.465952	2.14614	11.563	151.27	3.629129	5.254464	0.00808643	0.00220608	0.0224962	0.00246592	0.00863462	0.0210941	0.011653	0.0130737	0.00431202	0.00359516	0.0110857	0.0140162	0.0174242	0.0227469	0.00523925	0.00700641	0.010906	0.000531613	0.0278566	0.0202875	0.00904967	0.0236942	0.0262425	0.0431253	0.0503921	0.000125053	0.000286692	0.0258643	0.00716319	0.00414408	0.00717044	0.00747874	0.0440067	0.0115076	0.0352378	5.96532e-05	0.00859381	0.00555019	0.0149256	0.00146973	0.0407638	0.00109636	0.0211262	0.0143267	0.0183283	0.00595197	0.0104941	0.00169484	0.00061788	0.00348128	0.0169869	0.0223319	0.00564786	0.00693582	0.00177733	0.0206297	0.00155405	0.0116129	0.00380661	0.00926909	0.00477305	0.0227063	0.0220671	0.0222566	0.000820334	0.00714054	0.0105554	0.0170517	0.0320894	0.0160679	0.0188494	0.00351092	0.0202104	0.0112334	0.00460073	0.00108901	0.0057393	0.840114	0.159886	0.2093829
22896	-89.97729	-213.0055	123.0282	0.0280109	0.00742009	0.0234612	0.0012617	0.000713901	0.0039139	0.0149683	0.00455316	0.00346794	0.0242651	0.00130769	0.0181716	0.000873492	0.012228	0.0014371	0.0108611	0.00273158	0.0037713	0.0328201	0.0030217	0.0102481	0.0265354	0.0277706	0.0101383	0.0378816	0.000340585	0.00035737	0.00652278	0.00530103	0.00354313	0.00421208	0.00298157	0.0427636	0.00865069	0.0322831	2.72234e-05	0.00387695	0.000346957	0.0128009	0.00229169	0.0306437	0.000111112	0.00629187	0.0083345	0.0103071	0.00893928	0.00119811	0.00428882	0.00119583	0.00109461	0.0125987	0.00531316	0.00293845	0.0256181	0.00282745	0.0134687	0.00170116	0.010838	0.00405042	0.0184981	0.0215405	0.00699717	0.00341163	0.00502636	0.00458123	0.00517594	0.00426832	0.0107559	0.0132289	0.022112	0.00791854	0.00116637	0.0166786	0.00536554	0.0155552	0.0043113	0.0141877	0.351177	1.648823	0.0358586	0.197275	0.602664	1.6593	5.06907	27.8873	2.406497	4.695134	0.036346	0.00962807	0.0304426	0.00163714	0.000926335	0.00507855	0.0194224	0.00590803	0.00449989	0.0314857	0.00169682	0.0235789	0.00113342	0.0158667	0.00186474	0.014093	0.00354441	0.00489352	0.0425863	0.00392086	0.0132976	0.0344315	0.0360343	0.0131551	0.049154	0.000441932	0.000463712	0.00846375	0.00687845	0.00459746	0.00546546	0.0038688	0.0554887	0.0112249	0.0418896	3.53243e-05	0.00503061	0.0004502	0.01661	0.00297363	0.0397623	0.000144175	0.00816414	0.0108146	0.0133741	0.0115993	0.00155463	0.00556504	0.00155168	0.00142034	0.0163477	0.00689419	0.00381283	0.0332412	0.00366881	0.0174766	0.00220737	0.014063	0.00525569	0.0240025	0.0279503	0.00907931	0.00442682	0.00652205	0.00594446	0.00671614	0.00553844	0.0139566	0.0171654	0.0286919	0.0102748	0.00151344	0.0216417	0.00696216	0.0201839	0.00559421	0.0184096	0.824412	0.175588	0.770672
22932	-80.5062	-202.6737	122.1675	0.0235674	0.0243371	0.0169112	0.00544966	0.0383496	0.0357668	0.00246308	0.0120822	0.0173445	0.0183222	0.0051858	0.0364102	0.00120127	0.0297363	0.0287567	0.0040793	0.00738009	0.0135805	0.00747036	0.00279086	0.0153519	0.00622523	0.0559016	0.0298251	0.0541747	0.0171588	0.0219767	0.0183631	0.031549	0.0198195	0.019533	0.00540242	0.0220199	0.0167398	0.0583707	0.0238607	0.0964475	0.000982199	0.000543858	0.00166839	0.00948678	0.000818779	0.028597	0.0484691	0.0169762	0.00158919	0.00487589	0.0145677	0.0134913	0.0174891	0.0389929	0.00543892	0.0113036	0.00682967	0.00714422	0.033243	0.0048414	0.00702873	0.00238653	0.0176615	0.021366	0.0102797	0.0169343	0.00562164	0.00213892	0.00404946	0.0324834	0.0551475	0.0302139	0.0108682	0.0405969	0.00924613	0.00803902	0.011836	0.0135821	0.0196019	0.0133382	0.2167771	1.783223	0.091147	0.310931	0.694577	1.43973	3.21615	10.9713	1.731954	8.226068	0.0163246	0.0168577	0.011714	0.00377486	0.0265639	0.0247748	0.00170612	0.00836904	0.0120141	0.0126913	0.00359209	0.0252205	0.000832093	0.0205977	0.0199191	0.00282563	0.00511202	0.00940692	0.00517455	0.00193317	0.0106339	0.00431208	0.0387218	0.0206592	0.0375256	0.0118855	0.0152228	0.0127197	0.0218533	0.0137285	0.01353	0.00374214	0.0152527	0.0115953	0.040432	0.0165278	0.066807	0.000680347	0.000376718	0.00115566	0.00657127	0.00056715	0.0198085	0.0335734	0.011759	0.00110079	0.00337742	0.0100907	0.00934515	0.0121143	0.0270095	0.00376742	0.00782972	0.00473076	0.00494864	0.0230267	0.00335353	0.00486864	0.0016531	0.0122337	0.0147997	0.00712053	0.01173	0.00389398	0.00148158	0.00280497	0.0225005	0.0381994	0.0209285	0.00752815	0.0281205	0.00640459	0.00556844	0.00819854	0.00940798	0.0135778	0.00923906	0.891611	0.108389	1.443674
22968	-86.07036	-210.5079	124.4375	0.0070048	0.0163561	0.0159377	0.00565355	0.0088991	0.0184381	0.0213877	0.00165643	0.0106258	0.0246533	0.00486645	0.0232219	0.00226126	0.014293	0.00323891	0.00636639	0.0260916	0.0323081	0.0128986	0.00198147	0.0208952	0.00769459	0.0348121	0.00291401	0.0139407	0.00737249	0.000279033	0.0260608	0.0123353	0.0128417	0.0299005	0.0158017	0.0190587	0.016512	0.00765822	0.00642005	0.0237268	0.00132728	0.00238191	0.00396339	0.0187295	0.00713006	0.0249278	0.0101885	0.0364289	0.0154952	0.0256639	0.0144961	0.0204392	0.0138246	0.0141178	0.0174605	0.00416658	0.0014022	0.0107947	0.0460689	0.00581265	0.0256075	0.00444309	0.00638928	0.00165436	0.0071713	0.0265152	0.000199039	0.00115422	0.0146657	0.0392576	0.0538556	0.0108906	0.0159889	0.0310669	0.0185618	0.000337784	0.00942398	0.00607619	0.000265	0.0363679	0.549595	1.450405	0.138674	0.381548	0.740374	1.35067	2.6209	7.21115	1.428516	2.639044	0.00624829	0.0145897	0.0142164	0.00504296	0.007938	0.0164468	0.0190779	0.00147753	0.00947819	0.0219907	0.00434088	0.0207139	0.00201705	0.0127493	0.00288911	0.00567883	0.0232737	0.0288189	0.0115056	0.00176747	0.0186386	0.00686358	0.0310524	0.0025993	0.0124351	0.00657626	0.000248897	0.0232463	0.0110031	0.0114548	0.0266713	0.0140951	0.0170004	0.0147287	0.00683113	0.00572668	0.0211644	0.00118393	0.00212466	0.00353535	0.0167068	0.00636002	0.0222356	0.00908816	0.0324946	0.0138218	0.0228922	0.0129306	0.0182318	0.0123316	0.0125931	0.0155747	0.00371659	0.00125076	0.00962888	0.0410935	0.00518488	0.0228419	0.00396324	0.00569924	0.00147569	0.0063968	0.0236515	0.000177543	0.00102956	0.0130818	0.0350178	0.0480392	0.00971445	0.0142621	0.0277117	0.0165571	0.000301303	0.00840619	0.00541996	0.00023638	0.0324402	0.725203	0.274797	1.121076
